"dataset","#Training Release","%Training","%Defective in Training","%Defective in Testing","Classifier","Balancing","Feature Selection","Cost Sensitivity","TP","FP","TN","FN","precision","recall","AUC","kappa"
"zookeeper","26","0.34094566","0.089126885","0.09157509","IBk","No","yes","yes","19.0","0.0","248.0","6.0","1.0","0.76","0.9508064516129032","0.8519255107575481"
"zookeeper","27","0.3578413","0.08924247","0.08058608","Random Forest","No","no","no","21.0","1.0","250.0","1.0","0.9545454545454546","0.9545454545454546","0.9997283592901123","0.9505613908004348"
"zookeeper","27","0.3578413","0.08924247","0.08058608","Naive Bayes","No","no","no","7.0","2.0","249.0","15.0","0.7777777777777778","0.3181818181818182","0.86526620789569","0.42469319449609494"
"zookeeper","27","0.3578413","0.08924247","0.08058608","IBk","No","no","no","20.0","0.0","251.0","2.0","1.0","0.9090909090909091","0.9998189061934082","0.9484224447383338"
"zookeeper","27","0.3578413","0.08924247","0.08058608","Random Forest","No","yes","no","21.0","1.0","250.0","1.0","0.9545454545454546","0.9545454545454546","0.9997283592901123","0.9505613908004348"
"zookeeper","27","0.3578413","0.08924247","0.08058608","Naive Bayes","No","yes","no","13.0","9.0","242.0","9.0","0.5909090909090909","0.5909090909090909","0.86526620789569","0.5550525172039118"
"zookeeper","27","0.3578413","0.08924247","0.08058608","IBk","No","yes","no","20.0","0.0","251.0","2.0","1.0","0.9090909090909091","0.9998189061934082","0.9484224447383338"
"zookeeper","27","0.3578413","0.08924247","0.08058608","Random Forest","No","no","yes","12.0","0.0","251.0","10.0","1.0","0.5454545454545454","0.9993661716769286","0.6881425633995888"
"zookeeper","27","0.3578413","0.08924247","0.08058608","Naive Bayes","No","no","yes","4.0","2.0","249.0","18.0","0.6666666666666666","0.18181818181818182","0.86526620789569","0.2601626016260163"
"zookeeper","27","0.3578413","0.08924247","0.08058608","IBk","No","no","yes","19.0","0.0","251.0","3.0","1.0","0.8636363636363636","0.9999094530967041","0.9209230472144446"
"zookeeper","27","0.3578413","0.08924247","0.08058608","Random Forest","No","yes","yes","12.0","0.0","251.0","10.0","1.0","0.5454545454545454","0.9993661716769286","0.6881425633995888"
"zookeeper","27","0.3578413","0.08924247","0.08058608","Naive Bayes","No","yes","yes","11.0","6.0","245.0","11.0","0.6470588235294118","0.5","0.86526620789569","0.5311647641175878"
"zookeeper","27","0.3578413","0.08924247","0.08058608","IBk","No","yes","yes","19.0","0.0","251.0","3.0","1.0","0.8636363636363636","0.9999094530967041","0.9209230472144446"
"zookeeper","28","0.37473696","0.08885219","0.11678832","Random Forest","No","no","no","22.0","3.0","239.0","10.0","0.88","0.6875","0.9141270661157025","0.7458981309744614"
"zookeeper","28","0.37473696","0.08885219","0.11678832","Naive Bayes","No","no","no","9.0","1.0","241.0","23.0","0.9","0.28125","0.8735149793388429","0.3949208686050792"
"zookeeper","28","0.37473696","0.08885219","0.11678832","IBk","No","no","no","22.0","3.0","239.0","10.0","0.88","0.6875","0.9374354338842975","0.7458981309744614"
"zookeeper","28","0.37473696","0.08885219","0.11678832","Random Forest","No","yes","no","22.0","2.0","240.0","10.0","0.9166666666666666","0.6875","0.8830061983471075","0.7618771726535344"
"zookeeper","28","0.37473696","0.08885219","0.11678832","Naive Bayes","No","yes","no","16.0","7.0","235.0","16.0","0.6956521739130435","0.5","0.8556301652892562","0.5365494925724374"
"zookeeper","28","0.37473696","0.08885219","0.11678832","IBk","No","yes","no","21.0","0.0","242.0","11.0","1.0","0.65625","0.9345945247933884","0.7712854757929883"
"zookeeper","28","0.37473696","0.08885219","0.11678832","Random Forest","No","no","yes","12.0","0.0","242.0","20.0","1.0","0.375","0.8894628099173554","0.514528703047484"
"zookeeper","28","0.37473696","0.08885219","0.11678832","Naive Bayes","No","no","yes","7.0","1.0","241.0","25.0","0.875","0.21875","0.8735149793388429","0.3181470137825422"
"zookeeper","28","0.37473696","0.08885219","0.11678832","IBk","No","no","yes","21.0","3.0","239.0","11.0","0.875","0.65625","0.9374354338842975","0.7221900347624562"
"zookeeper","28","0.37473696","0.08885219","0.11678832","Random Forest","No","yes","yes","12.0","0.0","242.0","20.0","1.0","0.375","0.8740960743801653","0.514528703047484"
"zookeeper","28","0.37473696","0.08885219","0.11678832","Naive Bayes","No","yes","yes","13.0","4.0","238.0","19.0","0.7647058823529411","0.40625","0.8556301652892562","0.4892202950235049"
"zookeeper","28","0.37473696","0.08885219","0.11678832","IBk","No","yes","yes","19.0","0.0","242.0","13.0","1.0","0.59375","0.9345945247933884","0.7208026336416367"
"zookeeper","29","0.39169452","0.09006162","0.076642334","Random Forest","No","no","no","19.0","3.0","250.0","2.0","0.8636363636363636","0.9047619047619048","0.9912478825522304","0.8738257505986367"
"zookeeper","29","0.39169452","0.09006162","0.076642334","Naive Bayes","No","no","no","7.0","2.0","251.0","14.0","0.7777777777777778","0.3333333333333333","0.875588179936006","0.44095893904616146"
"zookeeper","29","0.39169452","0.09006162","0.076642334","IBk","No","no","no","20.0","3.0","250.0","1.0","0.8695652173913043","0.9523809523809523","0.9987765857331075","0.9011722272317404"
"zookeeper","29","0.39169452","0.09006162","0.076642334","Random Forest","No","yes","no","19.0","2.0","251.0","2.0","0.9047619047619048","0.9047619047619048","0.9916243177112742","0.8968567664219839"
"zookeeper","29","0.39169452","0.09006162","0.076642334","Naive Bayes","No","yes","no","13.0","9.0","244.0","8.0","0.5909090909090909","0.6190476190476191","0.875588179936006","0.5710075520353657"
"zookeeper","29","0.39169452","0.09006162","0.076642334","IBk","No","yes","no","20.0","2.0","251.0","1.0","0.9090909090909091","0.9523809523809523","0.9990589121023904","0.9242954503591818"
"zookeeper","29","0.39169452","0.09006162","0.076642334","Random Forest","No","no","yes","13.0","0.0","253.0","8.0","1.0","0.6190476190476191","0.9955768868812347","0.7500570125427597"
"zookeeper","29","0.39169452","0.09006162","0.076642334","Naive Bayes","No","no","yes","4.0","2.0","251.0","17.0","0.6666666666666666","0.19047619047619047","0.875588179936006","0.2714805485586348"
"zookeeper","29","0.39169452","0.09006162","0.076642334","IBk","No","no","yes","19.0","2.0","251.0","2.0","0.9047619047619048","0.9047619047619048","0.9987765857331075","0.8968567664219839"
"zookeeper","29","0.39169452","0.09006162","0.076642334","Random Forest","No","yes","yes","15.0","0.0","253.0","6.0","1.0","0.7142857142857143","0.9963297571993224","0.8219623131903836"
"zookeeper","29","0.39169452","0.09006162","0.076642334","Naive Bayes","No","yes","yes","10.0","6.0","247.0","11.0","0.625","0.47619047619047616","0.875588179936006","0.5079230931755758"
"zookeeper","29","0.39169452","0.09006162","0.076642334","IBk","No","yes","yes","19.0","1.0","252.0","2.0","0.95","0.9047619047619048","0.9990589121023904","0.9209159130267459"
"zookeeper","30","0.40865207","0.08950477","0.10041841","Random Forest","No","no","no","17.0","2.0","213.0","7.0","0.8947368421052632","0.7083333333333334","0.9856589147286822","0.7703150026695138"
"zookeeper","30","0.40865207","0.08950477","0.10041841","Naive Bayes","No","no","no","13.0","4.0","211.0","11.0","0.7647058823529411","0.5416666666666666","0.9272286821705427","0.600912835355672"
"zookeeper","30","0.40865207","0.08950477","0.10041841","IBk","No","no","no","17.0","0.0","215.0","7.0","1.0","0.7083333333333334","0.9771317829457364","0.8137593231659801"
"zookeeper","30","0.40865207","0.08950477","0.10041841","Random Forest","No","yes","no","17.0","4.0","211.0","7.0","0.8095238095238095","0.7083333333333334","0.9875968992248062","0.730275982353545"
"zookeeper","30","0.40865207","0.08950477","0.10041841","Naive Bayes","No","yes","no","17.0","3.0","212.0","7.0","0.85","0.7083333333333334","0.9295542635658914","0.7498953537044788"
"zookeeper","30","0.40865207","0.08950477","0.10041841","IBk","No","yes","no","17.0","2.0","213.0","7.0","0.8947368421052632","0.7083333333333334","0.982170542635659","0.7703150026695138"
"zookeeper","30","0.40865207","0.08950477","0.10041841","Random Forest","No","no","yes","12.0","0.0","215.0","12.0","1.0","0.5","0.9856589147286822","0.6427503736920777"
"zookeeper","30","0.40865207","0.08950477","0.10041841","Naive Bayes","No","no","yes","11.0","3.0","212.0","13.0","0.7857142857142857","0.4583333333333333","0.9272286821705427","0.5453032104637339"
"zookeeper","30","0.40865207","0.08950477","0.10041841","IBk","No","no","yes","16.0","0.0","215.0","8.0","1.0","0.6666666666666666","0.9771317829457364","0.7825295723384897"
"zookeeper","30","0.40865207","0.08950477","0.10041841","Random Forest","No","yes","yes","12.0","0.0","215.0","12.0","1.0","0.5","0.986046511627907","0.6427503736920777"
"zookeeper","30","0.40865207","0.08950477","0.10041841","Naive Bayes","No","yes","yes","11.0","3.0","212.0","13.0","0.7857142857142857","0.4583333333333333","0.9295542635658914","0.5453032104637339"
"zookeeper","30","0.40865207","0.08950477","0.10041841","IBk","No","yes","yes","16.0","2.0","213.0","8.0","0.8888888888888888","0.6666666666666666","0.982170542635659","0.7394811423588403"
"zookeeper","31","0.4234435","0.089885995","0.07053942","Random Forest","No","no","no","17.0","4.0","220.0","0.0","0.8095238095238095","1.0","0.9968487394957983","0.8858360966366647"
"zookeeper","31","0.4234435","0.089885995","0.07053942","Naive Bayes","No","no","no","6.0","2.0","222.0","11.0","0.75","0.35294117647058826","0.9350052521008403","0.4554145663132275"
"zookeeper","31","0.4234435","0.089885995","0.07053942","IBk","No","no","no","17.0","3.0","221.0","0.0","0.85","1.0","0.9943539915966386","0.9122253247541584"
"zookeeper","31","0.4234435","0.089885995","0.07053942","Random Forest","No","yes","no","17.0","3.0","221.0","0.0","0.85","1.0","0.998686974789916","0.9122253247541584"
"zookeeper","31","0.4234435","0.089885995","0.07053942","Naive Bayes","No","yes","no","13.0","6.0","218.0","4.0","0.6842105263157895","0.7647058823529411","0.9344800420168067","0.6998754669987549"
"zookeeper","31","0.4234435","0.089885995","0.07053942","IBk","No","yes","no","17.0","1.0","223.0","0.0","0.9444444444444444","1.0","0.9978991596638656","0.9691934040649368"
"zookeeper","31","0.4234435","0.089885995","0.07053942","Random Forest","No","no","yes","14.0","1.0","223.0","3.0","0.9333333333333333","0.8235294117647058","0.9973739495798319","0.8661482921410716"
"zookeeper","31","0.4234435","0.089885995","0.07053942","Naive Bayes","No","no","yes","3.0","2.0","222.0","14.0","0.6","0.17647058823529413","0.9350052521008403","0.2486360093530791"
"zookeeper","31","0.4234435","0.089885995","0.07053942","IBk","No","no","yes","16.0","2.0","222.0","1.0","0.8888888888888888","0.9411764705882353","0.9943539915966386","0.9075802121948104"
"zookeeper","31","0.4234435","0.089885995","0.07053942","Random Forest","No","yes","yes","14.0","1.0","223.0","3.0","0.9333333333333333","0.8235294117647058","0.998686974789916","0.8661482921410716"
"zookeeper","31","0.4234435","0.089885995","0.07053942","Naive Bayes","No","yes","yes","9.0","3.0","221.0","8.0","0.75","0.5294117647058824","0.9344800420168067","0.5971736818112752"
"zookeeper","31","0.4234435","0.089885995","0.07053942","IBk","No","yes","yes","16.0","1.0","223.0","1.0","0.9411764705882353","0.9411764705882353","0.9978991596638656","0.9367121848739498"
"zookeeper","32","0.4383587","0.08922773","0.07053942","Random Forest","No","no","no","17.0","0.0","224.0","0.0","1.0","1.0","1.0","1.0"
"zookeeper","32","0.4383587","0.08922773","0.07053942","Naive Bayes","No","no","no","4.0","2.0","222.0","13.0","0.6666666666666666","0.23529411764705882","0.9347426470588235","0.3229069114066306"
"zookeeper","32","0.4383587","0.08922773","0.07053942","IBk","No","no","no","17.0","0.0","224.0","0.0","1.0","1.0","1.0","1.0"
"zookeeper","32","0.4383587","0.08922773","0.07053942","Random Forest","No","yes","no","17.0","0.0","224.0","0.0","1.0","1.0","1.0","1.0"
"zookeeper","32","0.4383587","0.08922773","0.07053942","Naive Bayes","No","yes","no","13.0","6.0","218.0","4.0","0.6842105263157895","0.7647058823529411","0.9347426470588235","0.6998754669987549"
"zookeeper","32","0.4383587","0.08922773","0.07053942","IBk","No","yes","no","17.0","0.0","224.0","0.0","1.0","1.0","1.0","1.0"
"zookeeper","32","0.4383587","0.08922773","0.07053942","Random Forest","No","no","yes","14.0","0.0","224.0","3.0","1.0","0.8235294117647058","0.9994747899159664","0.8966404574696215"
"zookeeper","32","0.4383587","0.08922773","0.07053942","Naive Bayes","No","no","yes","2.0","2.0","222.0","15.0","0.5","0.11764705882352941","0.9347426470588235","0.1681218274111682"
"zookeeper","32","0.4383587","0.08922773","0.07053942","IBk","No","no","yes","16.0","0.0","224.0","1.0","1.0","0.9411764705882353","1.0","0.967471993521393"
"zookeeper","32","0.4383587","0.08922773","0.07053942","Random Forest","No","yes","yes","14.0","0.0","224.0","3.0","1.0","0.8235294117647058","0.9997373949579832","0.8966404574696215"
"zookeeper","32","0.4383587","0.08922773","0.07053942","Naive Bayes","No","yes","yes","9.0","3.0","221.0","8.0","0.75","0.5294117647058824","0.9347426470588235","0.5971736818112752"
"zookeeper","32","0.4383587","0.08922773","0.07053942","IBk","No","yes","yes","16.0","0.0","224.0","1.0","1.0","0.9411764705882353","1.0","0.967471993521393"
"zookeeper","33","0.45327392","0.08861278","0.08713693","Random Forest","No","no","no","16.0","1.0","219.0","5.0","0.9411764705882353","0.7619047619047619","0.966991341991342","0.8287541449549974"
"zookeeper","33","0.45327392","0.08861278","0.08713693","Naive Bayes","No","no","no","5.0","2.0","218.0","16.0","0.7142857142857143","0.23809523809523808","0.941017316017316","0.3278586922838553"
"zookeeper","33","0.45327392","0.08861278","0.08713693","IBk","No","no","no","17.0","1.0","219.0","4.0","0.9444444444444444","0.8095238095238095","0.9637445887445888","0.8605808168460023"
"zookeeper","33","0.45327392","0.08861278","0.08713693","Random Forest","No","yes","no","17.0","1.0","219.0","4.0","0.9444444444444444","0.8095238095238095","0.9647186147186148","0.8605808168460023"
"zookeeper","33","0.45327392","0.08861278","0.08713693","Naive Bayes","No","yes","no","15.0","5.0","215.0","6.0","0.75","0.7142857142857143","0.9364718614718615","0.7067802234266124"
"zookeeper","33","0.45327392","0.08861278","0.08713693","IBk","No","yes","no","16.0","1.0","219.0","5.0","0.9411764705882353","0.7619047619047619","0.9562770562770563","0.8287541449549974"
"zookeeper","33","0.45327392","0.08861278","0.08713693","Random Forest","No","no","yes","11.0","1.0","219.0","10.0","0.9166666666666666","0.5238095238095238","0.9681818181818181","0.6441133037991682"
"zookeeper","33","0.45327392","0.08861278","0.08713693","Naive Bayes","No","no","yes","2.0","2.0","218.0","19.0","0.5","0.09523809523809523","0.941017316017316","0.13590575379887282"
"zookeeper","33","0.45327392","0.08861278","0.08713693","IBk","No","no","yes","16.0","1.0","219.0","5.0","0.9411764705882353","0.7619047619047619","0.9637445887445888","0.8287541449549974"
"zookeeper","33","0.45327392","0.08861278","0.08713693","Random Forest","No","yes","yes","11.0","1.0","219.0","10.0","0.9166666666666666","0.5238095238095238","0.9627705627705627","0.6441133037991682"
"zookeeper","33","0.45327392","0.08861278","0.08713693","Naive Bayes","No","yes","yes","9.0","3.0","217.0","12.0","0.75","0.42857142857142855","0.9364718614718615","0.5146999597261378"
"zookeeper","33","0.45327392","0.08861278","0.08713693","IBk","No","yes","yes","15.0","1.0","219.0","6.0","0.9375","0.7142857142857143","0.9562770562770563","0.7953911461491813"
"zookeeper","34","0.46818912","0.08856577","0.066390045","Random Forest","No","no","no","16.0","2.0","223.0","0.0","0.8888888888888888","1.0","0.9991666666666666","0.9367288002100291"
"zookeeper","34","0.46818912","0.08856577","0.066390045","Naive Bayes","No","no","no","3.0","3.0","222.0","13.0","0.5","0.1875","0.9290277777777778","0.24540117416829724"
"zookeeper","34","0.46818912","0.08856577","0.066390045","IBk","No","no","no","16.0","2.0","223.0","0.0","0.8888888888888888","1.0","0.9995833333333334","0.9367288002100291"
"zookeeper","34","0.46818912","0.08856577","0.066390045","Random Forest","No","yes","no","16.0","2.0","223.0","0.0","0.8888888888888888","1.0","0.9991666666666666","0.9367288002100291"
"zookeeper","34","0.46818912","0.08856577","0.066390045","Naive Bayes","No","yes","no","12.0","8.0","217.0","4.0","0.6","0.75","0.9290277777777778","0.6401194624191137"
"zookeeper","34","0.46818912","0.08856577","0.066390045","IBk","No","yes","no","16.0","2.0","223.0","0.0","0.8888888888888888","1.0","0.9994444444444445","0.9367288002100291"
"zookeeper","34","0.46818912","0.08856577","0.066390045","Random Forest","No","no","yes","13.0","1.0","224.0","3.0","0.9285714285714286","0.8125","0.9980555555555556","0.8578590386316717"
"zookeeper","34","0.46818912","0.08856577","0.066390045","Naive Bayes","No","no","yes","1.0","3.0","222.0","15.0","0.25","0.0625","0.9290277777777778","0.07544757033248096"
"zookeeper","34","0.46818912","0.08856577","0.066390045","IBk","No","no","yes","15.0","1.0","224.0","1.0","0.9375","0.9375","0.9993055555555556","0.9330555555555557"
"zookeeper","34","0.46818912","0.08856577","0.066390045","Random Forest","No","yes","yes","13.0","0.0","225.0","3.0","1.0","0.8125","0.9988888888888889","0.8900045641259703"
"zookeeper","34","0.46818912","0.08856577","0.066390045","Naive Bayes","No","yes","yes","8.0","4.0","221.0","8.0","0.6666666666666666","0.5","0.9290277777777778","0.5455688246385918"
"zookeeper","34","0.46818912","0.08856577","0.066390045","IBk","No","yes","yes","15.0","1.0","224.0","1.0","0.9375","0.9375","0.9991666666666666","0.9330555555555557"
"zookeeper","35","0.48310435","0.08788112","0.07112971","Random Forest","No","no","no","14.0","2.0","220.0","3.0","0.875","0.8235294117647058","0.9896661367249603","0.8372599754868582"
"zookeeper","35","0.48310435","0.08788112","0.07112971","Naive Bayes","No","no","no","13.0","24.0","198.0","4.0","0.35135135135135137","0.7647058823529411","0.9125596184419714","0.42548076923076933"
"zookeeper","35","0.48310435","0.08788112","0.07112971","IBk","No","no","no","14.0","1.0","221.0","3.0","0.9333333333333333","0.8235294117647058","0.9398516163222046","0.8660689268702715"
"zookeeper","35","0.48310435","0.08788112","0.07112971","Random Forest","No","yes","no","13.0","2.0","220.0","4.0","0.8666666666666667","0.7647058823529411","0.9799947005829359","0.799103390305408"
"zookeeper","35","0.48310435","0.08788112","0.07112971","Naive Bayes","No","yes","no","13.0","16.0","206.0","4.0","0.4482758620689655","0.7647058823529411","0.9240858505564388","0.5223820943245404"
"zookeeper","35","0.48310435","0.08788112","0.07112971","IBk","No","yes","no","14.0","1.0","221.0","3.0","0.9333333333333333","0.8235294117647058","0.9519077901430842","0.8660689268702715"
"zookeeper","35","0.48310435","0.08788112","0.07112971","Random Forest","No","no","yes","11.0","1.0","221.0","6.0","0.9166666666666666","0.6470588235294118","0.9883412824589295","0.7435229189023455"
"zookeeper","35","0.48310435","0.08788112","0.07112971","Naive Bayes","No","no","yes","13.0","23.0","199.0","4.0","0.3611111111111111","0.7647058823529411","0.9125596184419714","0.4360744559993009"
"zookeeper","35","0.48310435","0.08788112","0.07112971","IBk","No","no","yes","14.0","1.0","221.0","3.0","0.9333333333333333","0.8235294117647058","0.9398516163222046","0.8660689268702715"
"zookeeper","35","0.48310435","0.08788112","0.07112971","Random Forest","No","yes","yes","13.0","1.0","221.0","4.0","0.9285714285714286","0.7647058823529411","0.9872813990461049","0.827635944035771"
"zookeeper","35","0.48310435","0.08788112","0.07112971","Naive Bayes","No","yes","yes","10.0","12.0","210.0","7.0","0.45454545454545453","0.5882352941176471","0.9240858505564388","0.47031377580776834"
"zookeeper","35","0.48310435","0.08788112","0.07112971","IBk","No","yes","yes","14.0","1.0","221.0","3.0","0.9333333333333333","0.8235294117647058","0.9519077901430842","0.8660689268702715"
"zookeeper","36","0.49789578","0.08738347","0.07194245","Random Forest","No","no","no","19.0","5.0","253.0","1.0","0.7916666666666666","0.95","0.9669573643410853","0.8520227111426546"
"zookeeper","36","0.49789578","0.08738347","0.07194245","Naive Bayes","No","no","no","6.0","3.0","255.0","14.0","0.6666666666666666","0.3","0.8702519379844961","0.38639314463775726"
"zookeeper","36","0.49789578","0.08738347","0.07194245","IBk","No","no","no","17.0","3.0","255.0","3.0","0.85","0.85","0.9720930232558139","0.838372093023256"
"zookeeper","36","0.49789578","0.08738347","0.07194245","Random Forest","No","yes","no","19.0","5.0","253.0","1.0","0.7916666666666666","0.95","0.9673449612403101","0.8520227111426546"
"zookeeper","36","0.49789578","0.08738347","0.07194245","Naive Bayes","No","yes","no","12.0","9.0","249.0","8.0","0.5714285714285714","0.6","0.8702519379844961","0.5523773441939765"
"zookeeper","36","0.49789578","0.08738347","0.07194245","IBk","No","yes","no","17.0","3.0","255.0","3.0","0.85","0.85","0.9723837209302325","0.838372093023256"
"zookeeper","36","0.49789578","0.08738347","0.07194245","Random Forest","No","no","yes","13.0","1.0","257.0","7.0","0.9285714285714286","0.65","0.9661821705426357","0.7498875393612231"
"zookeeper","36","0.49789578","0.08738347","0.07194245","Naive Bayes","No","no","yes","3.0","3.0","255.0","17.0","0.5","0.15","0.8702519379844961","0.20435031482541535"
"zookeeper","36","0.49789578","0.08738347","0.07194245","IBk","No","no","yes","17.0","3.0","255.0","3.0","0.85","0.85","0.9720930232558139","0.838372093023256"
"zookeeper","36","0.49789578","0.08738347","0.07194245","Random Forest","No","yes","yes","12.0","1.0","257.0","8.0","0.9230769230769231","0.6","0.9656007751937985","0.7108851398197362"
"zookeeper","36","0.49789578","0.08738347","0.07194245","Naive Bayes","No","yes","yes","9.0","7.0","251.0","11.0","0.5625","0.45","0.8702519379844961","0.465841161400512"
"zookeeper","36","0.49789578","0.08738347","0.07194245","IBk","No","yes","yes","17.0","3.0","255.0","3.0","0.85","0.85","0.9723837209302325","0.838372093023256"
"zookeeper","37","0.5151009","0.08686771","0.08992806","Random Forest","No","no","no","20.0","0.0","253.0","5.0","1.0","0.8","0.9933596837944664","0.8792354474370113"
"zookeeper","37","0.5151009","0.08686771","0.08992806","Naive Bayes","No","no","no","8.0","1.0","252.0","17.0","0.8888888888888888","0.32","0.9041897233201581","0.4441235281048653"
"zookeeper","37","0.5151009","0.08686771","0.08992806","IBk","No","no","no","20.0","0.0","253.0","5.0","1.0","0.8","0.9762055335968379","0.8792354474370113"
"zookeeper","37","0.5151009","0.08686771","0.08992806","Random Forest","No","yes","no","20.0","0.0","253.0","5.0","1.0","0.8","0.9939920948616601","0.8792354474370113"
"zookeeper","37","0.5151009","0.08686771","0.08992806","Naive Bayes","No","yes","no","15.0","6.0","247.0","10.0","0.7142857142857143","0.6","0.8981818181818182","0.6210598057590732"
"zookeeper","37","0.5151009","0.08686771","0.08992806","IBk","No","yes","no","19.0","0.0","253.0","6.0","1.0","0.76","0.9721739130434782","0.8521538734266976"
"zookeeper","37","0.5151009","0.08686771","0.08992806","Random Forest","No","no","yes","14.0","0.0","253.0","11.0","1.0","0.56","0.9915415019762845","0.698481561822126"
"zookeeper","37","0.5151009","0.08686771","0.08992806","Naive Bayes","No","no","yes","5.0","1.0","252.0","20.0","0.8333333333333334","0.2","0.9041897233201581","0.2981485934118779"
"zookeeper","37","0.5151009","0.08686771","0.08992806","IBk","No","no","yes","20.0","0.0","253.0","5.0","1.0","0.8","0.9762055335968379","0.8792354474370113"
"zookeeper","37","0.5151009","0.08686771","0.08992806","Random Forest","No","yes","yes","14.0","0.0","253.0","11.0","1.0","0.56","0.9886956521739131","0.698481561822126"
"zookeeper","37","0.5151009","0.08686771","0.08992806","Naive Bayes","No","yes","yes","12.0","4.0","249.0","13.0","0.75","0.48","0.8981818181818182","0.5540668050575583"
"zookeeper","37","0.5151009","0.08686771","0.08992806","IBk","No","yes","yes","19.0","0.0","253.0","6.0","1.0","0.76","0.9721739130434782","0.8521538734266976"
"zookeeper","38","0.53230596","0.086966634","0.07194245","Random Forest","No","no","no","18.0","0.0","258.0","2.0","1.0","0.9","0.9928294573643411","0.9435188947582287"
"zookeeper","38","0.53230596","0.086966634","0.07194245","Naive Bayes","No","no","no","6.0","3.0","255.0","14.0","0.6666666666666666","0.3","0.8711240310077519","0.38639314463775726"
"zookeeper","38","0.53230596","0.086966634","0.07194245","IBk","No","no","no","18.0","0.0","258.0","2.0","1.0","0.9","0.9898255813953488","0.9435188947582287"
"zookeeper","38","0.53230596","0.086966634","0.07194245","Random Forest","No","yes","no","18.0","1.0","257.0","2.0","0.9473684210526315","0.9","0.9930232558139535","0.9172783177940882"
"zookeeper","38","0.53230596","0.086966634","0.07194245","Naive Bayes","No","yes","no","12.0","9.0","249.0","8.0","0.5714285714285714","0.6","0.8713178294573644","0.5523773441939765"
"zookeeper","38","0.53230596","0.086966634","0.07194245","IBk","No","yes","no","18.0","0.0","258.0","2.0","1.0","0.9","0.9897286821705427","0.9435188947582287"
"zookeeper","38","0.53230596","0.086966634","0.07194245","Random Forest","No","no","yes","15.0","0.0","258.0","5.0","1.0","0.75","0.9700581395348837","0.8477546549835706"
"zookeeper","38","0.53230596","0.086966634","0.07194245","Naive Bayes","No","no","yes","3.0","3.0","255.0","17.0","0.5","0.15","0.8711240310077519","0.20435031482541535"
"zookeeper","38","0.53230596","0.086966634","0.07194245","IBk","No","no","yes","18.0","0.0","258.0","2.0","1.0","0.9","0.9898255813953488","0.9435188947582287"
"zookeeper","38","0.53230596","0.086966634","0.07194245","Random Forest","No","yes","yes","14.0","0.0","258.0","6.0","1.0","0.7","0.9701550387596899","0.8124156545209178"
"zookeeper","38","0.53230596","0.086966634","0.07194245","Naive Bayes","No","yes","yes","9.0","7.0","251.0","11.0","0.5625","0.45","0.8713178294573644","0.465841161400512"
"zookeeper","38","0.53230596","0.086966634","0.07194245","IBk","No","yes","yes","18.0","0.0","258.0","2.0","1.0","0.9","0.9897286821705427","0.9435188947582287"
"zookeeper","39","0.5495111","0.08649623","0.08992806","Random Forest","No","no","no","19.0","0.0","253.0","6.0","1.0","0.76","0.902292490118577","0.8521538734266976"
"zookeeper","39","0.5495111","0.08649623","0.08992806","Naive Bayes","No","no","no","6.0","3.0","250.0","19.0","0.6666666666666666","0.24","0.8385770750988142","0.32059542323928064"
"zookeeper","39","0.5495111","0.08649623","0.08992806","IBk","No","no","no","19.0","0.0","253.0","6.0","1.0","0.76","0.9311462450592886","0.8521538734266976"
"zookeeper","39","0.5495111","0.08649623","0.08992806","Random Forest","No","yes","no","19.0","0.0","253.0","6.0","1.0","0.76","0.9021343873517786","0.8521538734266976"
"zookeeper","39","0.5495111","0.08649623","0.08992806","Naive Bayes","No","yes","no","12.0","9.0","244.0","13.0","0.5714285714285714","0.48","0.8385770750988142","0.47895723291872566"
"zookeeper","39","0.5495111","0.08649623","0.08992806","IBk","No","yes","no","19.0","0.0","253.0","6.0","1.0","0.76","0.9318577075098814","0.8521538734266976"
"zookeeper","39","0.5495111","0.08649623","0.08992806","Random Forest","No","no","yes","15.0","0.0","253.0","10.0","1.0","0.6","0.9024505928853755","0.7319189971070396"
"zookeeper","39","0.5495111","0.08649623","0.08992806","Naive Bayes","No","no","yes","3.0","3.0","250.0","22.0","0.5","0.12","0.8385770750988142","0.16446261120461628"
"zookeeper","39","0.5495111","0.08649623","0.08992806","IBk","No","no","yes","19.0","0.0","253.0","6.0","1.0","0.76","0.9311462450592886","0.8521538734266976"
"zookeeper","39","0.5495111","0.08649623","0.08992806","Random Forest","No","yes","yes","15.0","0.0","253.0","10.0","1.0","0.6","0.9021343873517786","0.7319189971070396"
"zookeeper","39","0.5495111","0.08649623","0.08992806","Naive Bayes","No","yes","yes","9.0","7.0","246.0","16.0","0.5625","0.36","0.8385770750988142","0.39667861860728404"
"zookeeper","39","0.5495111","0.08649623","0.08992806","IBk","No","yes","yes","19.0","0.0","253.0","6.0","1.0","0.76","0.9318577075098814","0.8521538734266976"
"zookeeper","40","0.5667162","0.086600415","0.15412186","Random Forest","No","no","no","23.0","1.0","235.0","20.0","0.9583333333333334","0.5348837209302325","0.882686243594797","0.6476637200072162"
"zookeeper","40","0.5667162","0.086600415","0.15412186","Naive Bayes","No","no","no","18.0","2.0","234.0","25.0","0.9","0.4186046511627907","0.8707134410721324","0.5249416661411364"
